20210409_102229.jpeg,thumps-DOWN,1359.05631,1697.07724,-1482.89488,1421.8433,1617.86501,-1325.65253,1463.612,1623.1241,-1327.12485,1507.03182,1628.12053,-1331.03166,1311.32924,1607.37894,-1306.29933,1268.8683,1602.71559,-1304.12871,1226.89535,1598.67608,-1302.48658,1555.88727,1704.5958,-598.52434,1174.62387,1661.59414,-488.59573,1427.92615,1821.04361,-1218.54332,1271.16992,1802.15413,-1188.03957,1812.29936,2327.10518,-446.25357,829.19826,2168.13156,-313.74017,1885.91182,3075.12547,-382.65401,178.3499,2234.42669,-1629.71827,2029.73855,3753.63147,-816.11991,230.83634,1551.26767,-2946.77586,2117.41556,3977.49143,-901.1422,248.58816,1369.25221,-3224.99067,2041.76085,3992.42546,-1076.0101,321.03234,1336.91412,-3162.0522,1960.87414,3922.14746,-876.65899,360.9829,1431.05762,-2982.78873,1575.52233,3706.69146,-101.96039,985.73937,3723.43488,112.34032,1629.02137,4730.85693,-46.39007,958.76596,4742.21379,176.00086,1586.11188,5579.92286,1402.24798,901.71974,5511.15936,1877.30989,1571.37573,5682.64892,1491.27268,919.90668,5604.28806,1985.22651,1532.93459,5965.57113,741.24086,897.84398,5872.28974,1234.6471
20210409_102233.jpeg,thumps-DOWN,1378.7533,1373.33237,-1897.28673,1431.0403,1271.2088,-1751.51831,1476.77369,1267.9428,-1752.40751,1523.64167,1264.22851,-1753.73239,1306.09942,1283.42006,-1736.2903,1257.3804,1287.5778,-1735.21981,1208.53441,1292.32149,-1734.68588,1586.89724,1338.88708,-1009.00426,1155.82314,1371.8307,-881.57008,1478.1532,1488.49927,-1635.43157,1300.13235,1501.29345,-1593.40041,1896.1734,1987.98075,-683.0096,883.241,1994.97923,-438.22174,1967.58265,2755.71252,-291.74166,553.16826,2681.3122,-1174.32656,2082.08903,3446.71284,-826.6497,312.23331,2193.78056,-2681.68223,2164.37434,3666.49099,-900.17058,285.99683,2097.30841,-2895.85688,2098.78875,3680.93994,-1164.94223,272.62692,1946.42455,-2955.51887,2018.58776,3594.67646,-917.88134,333.92095,1991.63192,-2736.84715,1634.64465,3446.60177,-154.73055,1036.81278,3466.56213,162.47066,1673.64191,4394.53409,4.21514,1019.83981,4421.11824,420.62102,1696.98526,5121.27438,1595.49699,1050.97388,5133.24641,2180.79717,1703.17474,5211.58909,1708.26844,1086.49271,5218.13708,2298.1453,1696.57907,5480.49092,1017.19254,1006.18571,5507.01801,1516.79317
20210409_102235.jpeg,thumps-DOWN,1343.29251,1471.58166,-1800.86221,1394.87812,1375.95895,-1658.26893,1437.67105,1372.98096,-1657.99778,1481.78668,1369.35295,-1658.26225,1281.03269,1387.36377,-1628.58244,1236.98636,1390.76013,-1627.87809,1192.77077,1394.90299,-1628.53603,1552.38107,1436.14156,-910.42619,1153.92539,1464.56417,-730.93209,1440.93062,1578.81246,-1531.56703,1276.83021,1591.00966,-1475.64236,1893.99409,2038.61024,-554.77547,898.36409,2044.43778,-278.04901,2026.33851,2795.90638,-269.88748,341.40783,2553.34616,-1158.0858,2182.68235,3503.62339,-846.70623,478.20866,2001.78602,-2572.56491,2284.98982,3724.47036,-935.29014,549.05627,1876.69171,-2841.35782,2199.06498,3756.96169,-1163.01412,596.62782,1779.83288,-2796.80651,2114.71149,3677.77592,-919.23579,629.29179,1845.80403,-2579.08918,1735.18815,3509.26489,-149.46778,1149.63956,3557.60418,156.5701,1808.66573,4498.26614,-78.80747,1148.30614,4524.06396,248.37453,1879.46189,5266.97715,1468.2292,1163.44359,5248.05419,2175.49393,1897.4438,5367.12569,1573.50103,1197.26132,5336.92965,2306.53179,1879.17351,5627.74483,750.58895,1128.45511,5618.64082,1492.36272
20210409_102237.jpeg,thumps-DOWN,1097.48984,1472.64222,-1912.36419,1146.80666,1368.53769,-1778.74363,1191.38001,1362.47671,-1779.21081,1237.06753,1356.00396,-1779.90522,1030.34128,1387.44783,-1752.24516,984.91148,1393.88309,-1751.52778,939.22092,1400.92663,-1751.86039,1313.36731,1423.64146,-1063.8295,905.59302,1478.89971,-886.07933,1205.10923,1578.86607,-1656.07503,1036.3955,1600.85714,-1597.64169,1639.40232,2056.35469,-696.08624,674.16354,2071.22726,-452.80221,1714.36945,2838.37707,-354.38316,323.02463,2800.10174,-1271.73473,1827.82972,3541.41749,-943.51723,352.5653,2254.02559,-2902.92082,1910.28266,3758.42519,-1022.62887,424.86754,2143.905,-3138.78521,1835.26989,3779.90307,-1272.31297,424.04772,1988.169,-3141.06432,1754.2601,3698.15714,-1021.10656,466.47552,2045.10145,-2917.65123,1416.30027,3520.84141,-131.89008,836.39133,3524.21848,136.92149,1466.82858,4539.28573,-64.10643,799.28461,4492.30658,460.49879,1447.56199,5100.3571,1848.44695,795.07484,5142.2964,2507.24566,1450.85183,5155.68949,2001.66998,829.39755,5218.66129,2668.68491,1431.73673,5442.19575,1416.09648,724.74609,5507.79579,2015.9779
20210409_102250.jpeg,thumps-DOWN,1189.84544,1521.05055,-2063.63652,1241.98538,1426.65886,-1882.12732,1284.60044,1426.26018,-1883.32182,1328.65647,1425.41971,-1886.00355,1124.67752,1429.41305,-1868.01822,1078.87987,1429.24175,-1866.08197,1033.05661,1429.61245,-1865.25609,1382.42077,1492.70359,-972.00402,977.63428,1493.54007,-855.57659,1275.10435,1632.17064,-1735.41367,1108.34402,1631.50876,-1700.47765,1700.4584,2112.52411,-551.5136,662.44188,2040.60057,-378.44482,1798.02651,2890.57713,-265.65923,148.04458,2533.50182,-1514.88982,1882.87978,3603.66554,-971.08447,64.33614,1949.57452,-3381.00671,1963.73995,3837.90421,-1130.66965,41.02873,1803.44675,-3740.57728,1875.14983,3855.916,-1371.4508,93.34282,1726.30161,-3739.43399,1801.35547,3769.30083,-1055.89451,156.27415,1797.08094,-3433.71464,1451.95957,3602.58018,-96.57306,825.8246,3614.09138,105.9643,1479.30052,4648.08682,-26.87492,800.59125,4639.52742,205.68578,1465.85572,5399.83696,1900.57346,750.08134,5394.92335,2515.00727,1469.08192,5494.92141,2036.85759,770.95102,5490.89417,2674.34015,1454.65232,5772.81314,1210.30847,733.55864,5771.84464,1804.37416
20210409_102252.jpeg,thumps-DOWN,1317.1054,1393.35337,-2288.32001,1396.66661,1302.19639,-2103.30491,1443.59683,1305.6199,-2104.01422,1492.19618,1308.80625,-2106.58467,1280.75867,1297.11879,-2041.40666,1237.35429,1294.04186,-2039.37511,1194.08276,1291.84799,-2039.00757,1571.63757,1397.26375,-1201.12986,1167.28746,1368.46713,-878.38935,1409.75908,1522.23127,-1968.56979,1240.49427,1509.61417,-1874.57959,1861.06168,2067.47149,-806.4794,846.15826,1899.3685,-555.24083,1911.44767,2858.63371,-756.38777,118.17618,1958.82543,-2118.92266,2044.22761,3553.19604,-1251.69705,235.65152,1218.97235,-3871.25147,2134.42927,3774.85634,-1304.78215,265.51617,1014.79384,-4230.46288,2076.0484,3802.8541,-1532.23832,348.61659,993.86635,-4128.53212,1991.42826,3730.89074,-1321.91506,393.32101,1097.09988,-3901.20803,1636.6523,3458.22322,-110.2237,1042.62906,3476.12063,119.6789,1635.58072,4467.64345,297.74662,1070.33437,4494.79922,566.6067,1564.73412,5213.49081,2445.8374,1078.67274,5171.05099,3150.76684,1533.09011,5314.60785,2602.32931,1125.65232,5255.36618,3342.50209,1584.47317,5590.53392,1648.52916,1013.65126,5538.4984,2437.44144
20210409_102255.jpeg,thumps-DOWN,1763.08847,1315.57004,-1469.26585,1735.79688,1226.05971,-1285.47288,1750.75964,1229.32971,-1285.25186,1767.86492,1232.51578,-1287.02785,1667.35542,1217.8553,-1449.91824,1628.03889,1213.04353,-1449.21017,1588.81223,1208.90246,-1449.70886,1668.83597,1287.80601,-524.4811,1422.20277,1263.14935,-1202.65512,1737.46338,1436.8401,-1181.47874,1633.41988,1422.58766,-1378.00689,1908.45009,1963.44923,-303.6652,883.69297,1873.74487,-899.02078,2042.02222,2763.06337,66.42769,173.81946,2086.65449,-2077.99675,2213.53168,3459.64262,-645.27968,380.12362,1447.29474,-3345.1953,2290.37872,3679.52853,-759.49074,421.82092,1269.40326,-3610.81789,2245.50116,3708.04279,-1026.15649,503.8388,1245.52825,-3518.50117,2170.98383,3627.09696,-752.37899,535.7077,1329.36387,-3345.0016,1769.53499,3384.66544,81.81106,1181.68113,3468.3062,-73.04824,1834.67435,4402.54503,516.37969,1241.61978,4514.58457,442.25294,1758.25832,5018.04616,2822.40724,1227.53063,5244.73417,2934.95503,1718.47927,5089.13032,3019.01765,1213.66233,5335.70869,3144.64782,1795.09459,5342.36472,2490.44241,1298.02661,5589.80079,2459.82513
20210409_102257.jpeg,thumps-DOWN,1554.18042,1376.43727,-1643.79555,1663.21766,1274.44186,-1589.44673,1714.98719,1275.83219,-1589.70174,1768.18403,1276.79917,-1590.39305,1548.06699,1273.72086,-1428.01074,1510.01404,1272.39903,-1427.70684,1471.47931,1271.87784,-1428.76041,1916.90782,1356.73557,-1157.04543,1517.83665,1339.11874,-369.38053,1688.20484,1504.25903,-1490.48235,1519.97017,1498.28239,-1257.11072,2306.56671,2063.47484,-918.59484,1246.56223,1930.01365,-49.75432,2400.13179,2884.94831,-693.13523,813.16773,2502.28354,-1023.29767,2424.51691,3631.12282,-1047.48319,643.80952,1924.42934,-2729.37128,2481.39007,3878.23202,-1123.05798,646.43165,1800.14685,-3003.10206,2391.77169,3891.55179,-1343.18914,641.28014,1667.83303,-2997.67776,2322.77923,3789.48582,-1106.81931,698.06075,1735.05353,-2780.84777,1908.80552,3568.65208,-283.94053,1302.4841,3510.63854,291.08912,1926.34741,4537.49894,-27.96333,1260.83957,4465.41403,807.09015,1879.93668,5165.97587,1909.64676,1286.75577,5172.77522,2655.73073,1895.36988,5227.52497,2073.81911,1324.74703,5262.20686,2790.88803,1783.9795,5524.79167,1481.26067,1204.37159,5535.98702,2091.77588
20210409_102259.jpeg,thumps-DOWN,1076.69559,1373.07784,-1806.11174,1170.95058,1275.89337,-1728.41724,1219.96543,1272.64556,-1728.7137,1270.3501,1268.69439,-1728.98314,1065.8231,1287.58565,-1534.51867,1031.92606,1291.22263,-1534.00259,997.57114,1295.71841,-1534.78392,1426.15412,1341.38537,-1255.09733,1063.9241,1367.33106,-312.99549,1219.85849,1489.16074,-1648.06679,1065.74534,1500.98463,-1369.67488,1873.00622,2010.14312,-933.73547,880.45334,1972.46243,113.00985,2025.54507,2806.06461,-667.30517,414.91498,2549.07472,-954.44071,2099.11889,3526.68108,-1038.71108,270.30653,1976.20703,-2756.66256,2176.82254,3759.08335,-1109.68814,277.48949,1847.06633,-3057.91278,2086.00018,3780.85007,-1315.51418,277.25059,1732.59948,-2997.23324,2012.56855,3690.5475,-1085.0751,333.61991,1799.17063,-2788.43694,1646.95207,3497.98878,-357.36638,1042.81361,3504.66299,364.40879,1722.31002,4560.37445,-492.87613,1041.78541,4527.66207,669.99707,1684.49066,5316.23561,1413.70251,1080.56103,5299.34226,2828.82861,1710.02356,5403.05445,1564.36673,1129.11134,5402.93043,2983.34562,1593.12708,5695.54425,752.09038,987.2134,5663.79597,2120.72139
20210409_102301.jpeg,thumps-DOWN,1141.86258,1442.41118,-1875.39894,1196.92257,1337.14039,-1738.2416,1242.756,1331.55429,-1738.06295,1289.89529,1325.36102,-1738.46324,1079.17593,1354.40307,-1689.22939,1034.29503,1359.67208,-1688.45256,989.19676,1365.70136,-1689.39996,1379.13822,1387.56455,-968.65582,964.70043,1434.76984,-700.07632,1255.57468,1547.3041,-1590.30831,1085.33779,1566.72688,-1508.75683,1759.14613,2019.9374,-601.15333,742.00628,2001.84706,-242.58205,1892.17394,2844.76713,-407.08411,227.65057,2504.46639,-1290.90035,2034.11099,3591.04554,-993.05529,510.99827,1945.51324,-2929.34293,2134.41375,3829.54435,-1103.9064,633.51856,1838.041,-3231.37044,2036.38094,3851.69997,-1322.01051,674.72276,1726.36486,-3174.62021,1952.13253,3763.37022,-1063.7096,688.31912,1793.47208,-2931.77911,1579.54135,3584.90271,-191.89938,977.33635,3615.35506,199.58803,1630.07525,4615.02746,-99.94637,934.47715,4641.16345,407.03956,1671.15466,5460.74553,1470.42279,895.82267,5413.80111,2438.62089,1689.32965,5571.73829,1575.67289,934.49181,5512.7557,2583.54248,1647.50291,5854.08172,712.62509,807.12608,5812.46763,1761.72402
20210409_102303.jpeg,thumps-DOWN,1158.44931,1437.36969,-1679.67323,1215.93912,1340.05168,-1512.31426,1261.48936,1339.02269,-1513.54989,1308.5519,1337.53604,-1516.62554,1095.54226,1346.77275,-1486.79299,1049.00022,1348.69997,-1485.00761,1002.67237,1351.16766,-1484.1465,1377.74536,1415.84826,-726.21206,959.81565,1429.12379,-551.09442,1256.90491,1556.70866,-1400.43962,1082.38693,1561.38125,-1348.73497,1730.91582,2062.09982,-475.29633,685.79074,2035.49294,-204.92738,1849.71052,2849.89324,-270.53152,211.37334,2516.11843,-1348.48461,1969.67923,3568.7976,-796.70478,114.77855,1850.63591,-2952.10548,2063.69085,3808.73896,-926.95813,92.49847,1685.99764,-3228.84983,1963.81041,3827.67681,-1131.26504,128.53082,1606.81104,-3205.56328,1881.47419,3739.68689,-863.84698,192.47359,1681.65414,-2993.07111,1552.233,3567.99916,-134.97034,933.45237,3603.78405,145.04832,1610.55288,4561.1886,-21.9681,938.73496,4597.92767,202.56039,1630.86869,5309.84858,1621.93322,936.88865,5305.31587,2261.54806,1637.7546,5405.07083,1734.51841,971.98074,5391.42253,2403.15203,1633.93177,5688.52773,1023.29356,905.30836,5685.62167,1713.49872
20210409_102305.jpeg,thumps-DOWN,1247.31717,1456.279,-1586.76516,1295.79678,1343.45122,-1450.55119,1342.41123,1333.64591,-1451.55711,1390.17958,1323.41478,-1452.53292,1172.50594,1370.9865,-1403.32824,1125.77206,1380.35138,-1402.61194,1078.87839,1390.33225,-1402.77057,1478.30531,1380.70871,-696.40613,1053.35775,1463.70495,-411.63333,1366.56136,1556.25377,-1313.19518,1192.849,1589.7063,-1223.67892,1830.65626,2045.94924,-374.47326,890.27553,2061.78589,79.28469,1903.85353,2869.27536,-106.92153,765.70405,2849.53439,-768.21473,2003.9688,3609.49445,-671.84578,527.63808,2457.34503,-3007.53394,2082.62249,3844.40755,-763.54973,504.51614,2413.36343,-3355.5913,2017.28555,3859.94545,-1021.11727,485.82352,2239.18141,-3427.09771,1946.33433,3767.63311,-758.8969,548.55968,2271.08721,-3080.8768,1584.96938,3578.84751,-202.47966,1003.06117,3575.19152,209.03218,1630.73614,4573.22954,-502.16862,943.89369,4570.16418,962.59989,1618.71214,5292.94145,1247.88346,942.94039,5226.37015,3656.75926,1627.60027,5375.34664,1381.27609,983.6476,5307.4469,3894.84254,1576.41588,5658.52462,658.0835,862.14308,5602.95795,3251.47641
